,Prediction,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
110,0,2,0,1,1,2,1,3,3,1,1,1,0,3,0,3,2,3,2,2,1,3,1,3,2,3,1,1,0,0,2,2,3,0,0,2,3,2,1,3,2,2,2,1,3,0,1,1,3,3,0,2,0,2,3,1,1,3,1,1,0
111,0,3,1,3,1,1,2,3,2,0,3,2,0,0,3,1,2,2,2,1,1,0,0,2,0,0,0,2,1,0,2,2,3,2,0,2,1,3,2,2,2,2,1,1,1,2,1,3,2,1,3,2,2,2,3,1,0,1,2,2,1
112,0,0,1,2,1,0,2,1,3,1,0,3,1,3,1,1,0,0,1,0,3,2,2,0,1,0,3,3,2,0,1,2,3,2,1,2,0,1,1,1,1,1,0,2,2,0,1,1,0,0,2,2,2,1,3,2,2,2,2,1,3
113,0,1,3,2,2,3,2,1,0,2,2,0,0,3,2,2,1,3,2,2,1,2,0,0,2,1,2,1,1,0,2,2,3,2,0,3,2,2,2,2,2,1,3,2,2,1,2,2,2,3,2,1,0,2,2,2,2,2,1,0,1
114,0,1,1,1,3,2,2,0,1,1,1,2,3,1,3,2,3,2,0,1,1,1,0,3,1,3,1,0,3,2,2,2,3,0,0,3,2,0,1,1,1,1,1,3,3,1,1,3,2,1,1,1,3,2,2,1,0,3,1,1,1
115,0,0,1,1,1,1,1,2,1,2,2,1,3,3,1,3,3,1,1,3,1,3,3,1,2,3,2,2,0,2,2,2,3,2,1,2,3,2,2,3,2,2,1,1,1,1,3,2,2,2,2,0,2,3,2,2,2,2,2,3,3
116,0,2,1,3,0,1,1,1,1,1,3,2,1,2,0,2,2,2,0,2,1,3,1,1,0,3,1,3,3,1,2,2,3,0,2,2,1,1,3,2,2,2,2,0,2,0,2,3,2,2,1,0,2,2,3,2,1,3,2,1,3
117,0,1,1,1,2,2,1,1,2,2,0,3,2,3,3,0,1,1,2,0,2,0,2,1,2,0,2,0,2,1,2,2,3,2,0,2,3,2,1,1,2,1,2,2,2,2,3,2,2,1,1,1,1,1,3,2,0,2,2,2,2
118,0,2,3,2,3,1,1,0,0,1,2,1,0,2,0,1,1,3,2,0,3,2,2,0,3,3,3,1,0,0,2,2,3,0,2,2,2,1,1,0,2,2,0,0,0,2,1,2,2,2,3,2,1,0,2,3,1,3,2,2,2
119,0,1,0,2,0,2,1,2,2,0,1,3,2,2,2,1,3,2,3,0,0,1,0,2,1,3,3,1,1,2,2,2,3,0,0,2,0,2,2,0,0,1,3,2,2,2,2,0,3,2,2,0,0,0,3,2,2,2,0,3,2
120,0,1,1,1,0,3,1,2,0,2,0,2,2,2,3,1,0,0,0,1,3,2,1,3,2,1,3,2,1,0,2,2,3,2,0,2,2,0,1,1,2,1,2,1,2,2,3,2,1,0,0,2,0,2,2,1,2,2,2,1,2
121,0,1,1,3,0,1,3,3,1,2,2,0,2,3,1,3,0,3,2,0,3,0,1,3,2,1,1,0,0,2,2,2,3,2,0,2,0,2,0,2,2,2,2,1,0,3,1,2,2,2,2,0,2,0,0,2,2,0,2,2,2
122,0,2,0,0,3,2,0,3,2,0,3,2,1,0,2,3,1,1,2,2,1,1,2,2,0,0,0,2,2,2,2,2,3,0,0,2,1,3,3,2,3,2,1,3,1,3,0,1,3,1,0,3,1,3,0,0,0,1,3,3,2
123,0,3,1,1,3,2,0,1,1,1,3,2,2,1,1,1,3,2,2,3,2,2,1,3,2,3,1,2,1,1,2,2,3,2,0,2,3,0,2,0,0,2,1,3,2,3,1,3,3,3,2,2,0,3,2,2,1,0,1,3,1
124,0,1,1,0,2,0,0,0,3,1,3,2,0,0,1,3,1,0,1,1,1,0,2,1,0,0,1,3,1,0,0,2,3,0,0,2,0,2,2,2,0,1,3,0,1,0,2,3,2,3,2,3,2,2,3,2,2,3,2,0,1
125,0,0,2,1,3,2,2,1,3,2,1,3,3,0,2,0,2,0,1,3,2,1,2,0,2,0,0,2,2,0,2,2,3,2,1,2,3,1,1,3,2,1,3,2,1,1,3,2,1,1,1,1,2,2,1,0,1,3,1,3,2
126,0,3,2,1,3,2,0,1,1,3,3,2,2,1,1,2,3,2,1,3,1,3,3,1,1,3,2,0,1,2,2,2,3,0,2,2,3,2,3,1,1,1,1,3,0,0,1,1,3,0,2,2,0,2,1,1,0,0,1,1,0
127,0,3,2,0,0,2,2,1,3,1,1,2,1,1,3,3,2,2,2,0,0,0,0,1,0,2,1,3,0,0,0,2,3,0,0,2,2,0,1,1,1,0,2,1,1,3,2,2,2,2,3,3,2,0,2,2,2,1,0,2,2
128,0,0,2,1,3,2,2,1,3,2,1,3,3,0,2,0,2,0,1,3,2,1,2,0,2,0,0,2,2,0,2,2,3,2,1,2,3,1,1,3,2,1,3,2,1,1,3,2,1,1,1,1,2,2,3,1,0,1,3,1,3
129,0,3,2,1,3,2,0,1,1,3,3,2,2,1,1,2,3,2,1,3,1,3,3,1,1,3,2,0,1,2,2,2,3,0,2,2,3,2,3,1,1,1,1,3,0,0,1,1,3,0,2,2,2,0,2,1,1,0,0,1,1
130,0,3,2,0,0,2,2,1,3,1,1,2,1,1,3,3,2,2,2,0,0,0,0,1,0,2,1,3,0,0,0,2,3,0,0,2,2,0,1,1,1,0,2,1,1,3,2,2,2,2,3,3,2,0,2,2,2,1,0,2,2
131,0,2,0,2,1,3,2,2,3,2,0,2,2,0,1,0,2,1,1,3,2,1,1,0,2,0,2,3,1,3,2,2,3,0,0,2,0,0,0,2,2,2,0,1,3,1,0,2,2,2,3,2,1,2,2,2,2,0,1,0,2
132,0,3,2,3,3,3,1,3,3,2,3,1,1,3,1,1,3,2,2,3,0,3,3,2,2,2,0,3,3,3,2,2,3,2,0,2,3,2,3,2,2,2,1,3,3,1,1,2,2,2,2,0,2,2,2,0,0,2,1,1,3
133,0,0,3,0,1,1,3,2,1,1,1,2,1,3,2,3,0,2,0,3,2,0,2,0,0,0,1,3,1,0,2,2,3,0,2,1,0,1,1,3,2,1,1,1,1,3,2,2,0,2,0,0,0,3,2,2,2,2,3,1,3
134,0,2,0,2,1,3,2,2,3,2,0,2,2,0,1,0,2,1,1,3,2,1,1,0,2,0,2,3,1,3,2,2,3,0,0,2,0,0,0,2,2,2,0,1,3,1,0,2,2,2,3,2,1,2,2,2,2,0,1,0,2
135,0,3,2,3,3,3,1,3,3,2,3,1,1,3,1,1,3,2,2,3,0,3,3,2,2,2,0,3,3,3,2,2,3,2,0,2,3,2,3,2,2,2,1,3,3,1,1,2,2,2,2,0,2,2,2,0,0,2,1,1,3
136,0,0,3,0,1,1,3,2,1,1,1,2,1,3,2,3,0,2,0,3,2,0,2,0,0,0,1,3,1,0,2,2,3,0,2,1,0,1,1,3,2,1,1,1,1,3,2,2,0,2,0,0,0,3,2,2,2,2,3,1,3
137,0,3,1,1,1,0,0,1,1,0,0,2,1,1,1,3,1,1,0,2,1,0,0,2,2,0,3,3,1,0,2,2,3,3,2,2,3,2,1,3,2,0,2,3,2,1,1,3,2,2,2,0,2,2,2,0,1,0,1,1,1
138,0,3,2,2,3,2,2,3,2,2,3,3,1,3,2,3,1,2,0,3,1,2,3,1,3,3,2,2,0,0,2,2,3,0,0,0,0,2,3,2,2,2,0,3,2,2,2,0,2,0,0,3,3,2,2,2,2,0,2,3,3
139,0,1,0,0,0,1,0,2,0,2,3,2,0,0,1,3,3,3,1,3,2,1,1,0,0,2,0,3,2,1,2,2,3,3,0,2,0,0,1,1,1,3,3,1,1,1,0,2,2,2,1,0,1,2,2,2,0,2,0,2,1
140,0,2,0,2,1,3,2,2,3,2,0,2,2,0,1,0,2,1,1,3,2,1,1,0,2,0,2,3,1,3,2,2,3,0,0,2,0,0,0,2,2,2,0,1,3,1,0,2,2,2,3,2,1,2,2,2,2,0,1,0,2
141,0,3,2,3,3,3,1,3,3,2,3,1,1,3,1,1,3,2,2,3,0,3,3,2,2,2,0,3,3,3,2,2,3,2,0,2,3,2,3,2,2,2,1,3,3,1,1,2,2,2,2,0,2,2,2,0,0,2,1,1,3
142,0,0,3,0,1,1,3,2,1,1,1,2,1,3,2,3,0,2,0,3,2,0,2,0,0,0,1,3,1,0,2,2,3,0,2,1,0,1,1,3,2,1,1,1,1,3,2,2,0,2,0,0,0,3,2,2,2,2,3,1,3
143,0,2,0,2,2,3,2,0,0,2,2,0,1,2,3,1,1,3,3,1,1,1,1,0,2,2,0,2,1,1,2,2,3,2,0,2,0,0,2,1,2,1,0,2,3,1,2,2,2,2,2,1,0,1,2,2,2,2,0,3,2
144,0,2,2,2,1,3,2,1,2,3,3,2,1,3,2,2,3,1,0,1,0,3,3,1,1,3,2,2,1,0,2,2,3,0,3,2,2,2,2,2,1,2,2,2,2,1,3,3,2,1,3,1,2,2,3,3,1,1,1,1,1
145,0,2,1,3,1,0,2,1,3,1,1,1,0,2,2,3,1,0,1,1,1,0,2,2,0,0,1,3,2,0,2,2,3,2,0,2,3,2,3,1,1,1,1,0,3,1,1,3,2,2,1,1,1,3,3,2,0,1,1,1,3
146,0,1,2,0,1,3,3,1,1,1,1,0,1,1,1,1,0,2,2,1,2,3,2,2,3,0,3,3,1,0,2,2,3,2,1,0,1,2,1,0,1,0,2,2,1,1,2,1,1,1,3,1,2,3,2,2,1,1,1,1,2
147,0,1,1,1,0,1,2,2,2,2,2,1,1,2,1,0,3,1,2,0,1,3,0,1,0,3,1,2,1,0,2,2,1,2,0,2,3,2,1,1,0,2,3,2,2,1,1,2,1,0,3,1,3,0,2,2,2,1,2,1,3
148,0,3,2,2,2,1,1,3,1,1,3,0,3,3,1,1,1,3,2,2,0,2,3,0,1,2,2,2,0,0,2,2,3,0,0,2,0,2,2,2,1,3,2,2,2,2,3,2,2,1,1,2,2,0,2,2,0,0,2,2,2
149,0,3,1,2,3,1,2,3,2,2,0,3,2,0,3,1,3,2,1,3,2,2,1,1,0,1,3,2,2,3,2,2,3,0,0,2,2,2,3,1,3,1,1,1,1,2,1,0,2,1,1,0,0,1,3,1,3,2,3,2,1
150,0,1,0,2,1,1,0,1,3,1,3,2,1,1,1,1,0,0,2,0,3,2,2,2,1,1,2,3,2,2,2,2,3,2,0,2,3,0,3,1,1,1,3,0,0,0,2,0,2,1,0,2,2,2,2,3,1,2,1,0,2
151,0,1,3,2,2,0,3,2,0,2,1,3,2,0,0,2,0,0,2,2,0,2,2,3,2,2,1,0,0,3,2,2,3,2,0,2,2,2,0,0,1,3,2,1,3,2,2,2,1,1,0,3,2,2,0,2,2,0,2,2,2
152,0,2,2,1,1,2,1,0,0,0,3,0,1,1,0,0,2,3,2,2,0,1,1,3,2,3,1,1,0,0,2,2,3,2,0,2,3,2,2,0,2,2,2,2,1,3,3,1,3,0,2,2,2,0,0,2,2,0,0,1,0
153,0,2,1,1,0,3,2,2,0,2,2,0,3,2,0,0,1,1,0,3,1,1,0,0,1,2,0,1,0,0,3,2,3,2,0,2,1,1,1,0,1,0,1,2,1,1,3,2,0,1,1,1,2,2,2,0,0,1,0,2,1
154,0,0,3,2,2,0,3,3,1,1,3,3,1,0,0,2,0,0,1,0,3,2,2,3,0,1,1,3,1,0,2,2,3,0,0,2,0,3,2,2,1,0,2,2,2,1,3,2,2,2,1,3,1,3,2,2,2,1,3,0,2
155,0,1,3,1,1,2,2,0,3,1,0,3,1,3,1,3,3,1,3,1,0,3,2,2,1,3,2,3,0,0,2,2,3,2,0,2,2,0,2,2,3,1,0,3,0,1,1,0,2,0,2,1,0,0,2,1,0,2,3,3,2
156,0,3,1,3,2,3,3,3,1,3,3,1,3,1,1,0,1,1,0,0,1,3,2,3,2,3,3,2,0,0,2,2,3,2,0,2,0,0,2,1,1,0,2,2,1,3,2,1,1,1,1,1,3,2,3,0,2,2,0,0,0
157,0,2,3,2,1,1,3,2,0,2,2,2,2,1,3,3,1,3,2,2,1,1,0,1,3,2,3,1,0,1,3,2,3,2,0,2,3,2,2,2,3,1,0,2,2,1,3,2,0,2,2,3,2,1,1,0,1,1,0,2,2
158,0,0,3,2,0,2,2,1,3,2,0,1,0,1,1,0,1,1,2,0,0,2,0,3,1,0,2,3,1,3,2,2,3,2,0,3,3,2,2,2,3,2,1,3,1,1,0,2,0,2,2,2,2,2,3,2,2,0,3,0,2
159,0,0,3,3,1,1,3,3,3,1,0,0,1,3,1,3,0,1,1,0,0,1,0,0,2,3,0,1,1,0,2,2,3,1,3,2,1,3,3,2,2,2,3,3,2,1,1,0,2,2,0,1,0,2,0,2,2,0,0,2,0
160,0,0,2,1,3,2,2,2,2,2,2,0,1,3,3,2,2,2,2,0,2,1,2,3,2,3,2,1,3,2,2,2,3,2,0,2,0,2,2,1,1,0,2,0,0,0,1,0,2,2,0,2,2,1,3,1,0,2,0,0,2
161,0,2,3,2,2,2,1,0,0,2,3,2,1,1,2,0,0,2,1,2,1,0,2,2,1,0,3,1,0,0,2,2,3,0,1,3,2,2,1,1,3,1,1,1,0,3,1,1,3,1,1,1,1,3,1,1,0,3,3,1,3
162,0,1,0,0,1,0,3,3,1,1,1,0,3,2,0,2,3,1,0,0,2,3,1,0,0,1,1,1,1,0,2,2,3,2,0,2,2,1,1,3,1,3,2,1,0,2,2,0,0,2,1,1,1,1,3,2,3,2,1,1,1
163,0,1,3,1,0,3,1,0,3,3,2,3,2,2,0,2,2,2,0,3,2,3,1,0,2,0,2,2,1,0,2,2,3,2,0,2,1,0,1,0,2,1,1,0,1,2,2,2,0,2,2,1,0,2,0,3,2,0,1,0,2
164,0,3,3,2,1,1,3,1,1,0,3,1,2,3,1,0,1,2,2,2,2,2,3,2,2,0,2,2,0,2,2,2,3,2,0,2,2,0,2,2,1,3,2,1,0,3,2,2,2,3,3,2,2,2,0,3,2,2,3,3,3
165,0,0,3,1,1,3,3,3,2,1,0,3,3,2,0,1,1,3,2,2,2,1,0,1,0,2,0,3,0,3,2,2,3,2,0,2,1,2,1,0,2,2,0,2,2,3,2,2,0,2,2,0,2,2,2,2,0,1,0,2,2
166,0,2,2,1,3,1,0,3,1,0,2,1,0,3,2,2,1,1,3,0,1,2,2,0,1,0,2,0,3,1,2,2,3,2,1,2,1,1,0,0,2,1,1,1,1,2,2,2,1,1,3,1,2,2,2,0,2,2,2,0,0
167,0,2,0,3,1,3,2,2,0,2,2,0,1,0,2,1,3,0,3,2,2,0,1,0,2,2,0,2,3,2,2,2,3,2,0,2,3,2,2,3,2,1,3,2,3,2,3,0,0,0,1,0,1,0,2,1,2,1,0,1,0
168,0,1,1,2,1,0,0,1,3,1,0,2,3,1,3,3,1,1,0,2,1,0,2,2,2,1,0,3,2,0,0,2,3,2,0,2,3,2,1,1,1,0,1,1,1,1,1,0,3,2,2,1,0,1,1,3,0,1,1,1,0
169,0,2,2,2,3,2,3,0,2,1,1,1,3,1,1,2,1,0,3,2,3,0,1,1,1,2,1,3,1,0,0,2,3,2,0,2,3,2,3,1,3,1,3,3,3,1,2,2,2,1,2,2,1,1,3,2,0,2,3,0,2
170,0,2,0,0,0,2,1,3,1,0,3,1,1,3,2,1,2,2,1,2,2,3,0,3,1,1,3,2,2,3,2,2,3,0,0,2,1,1,1,1,3,1,1,0,1,0,3,3,1,1,1,1,1,1,0,2,1,0,0,0,2
171,0,3,2,1,2,2,2,1,1,2,1,3,1,1,2,0,1,2,2,1,2,2,3,1,1,0,3,1,1,3,2,2,3,0,0,2,3,2,1,3,3,3,3,1,3,1,3,0,2,2,0,2,1,3,0,0,1,2,3,3,1
172,0,2,0,1,3,2,2,3,3,3,3,2,2,0,2,2,3,2,2,1,1,1,0,2,1,0,3,3,3,2,2,2,3,0,0,2,3,0,2,0,2,3,3,3,2,3,3,0,2,2,0,0,3,0,2,3,0,0,0,2,0
173,0,3,2,0,3,2,0,0,0,2,0,2,2,3,1,1,1,0,3,1,0,0,0,0,1,1,0,0,0,1,0,2,3,0,0,2,3,3,2,1,3,1,3,3,0,3,3,2,1,0,3,1,3,0,3,2,1,0,1,0,0
174,0,3,0,2,1,3,1,1,1,3,0,3,2,1,1,0,0,2,2,2,3,2,2,1,0,0,0,0,3,3,2,2,3,0,3,2,3,3,0,3,3,0,0,2,2,2,2,3,0,1,0,3,0,3,3,3,3,1,1,0,0
175,0,2,3,3,0,3,1,0,0,1,3,3,0,0,0,0,2,0,3,2,1,1,0,1,1,3,1,3,0,0,2,2,3,0,0,2,1,0,3,3,2,0,2,1,3,0,0,3,3,2,0,3,2,3,1,1,0,1,2,3,2
176,0,0,3,1,3,3,3,1,2,1,3,3,1,0,1,1,1,0,2,2,1,3,2,2,3,3,1,0,2,0,2,2,3,0,0,2,0,2,2,2,0,0,2,2,1,3,3,2,0,2,0,2,2,0,1,1,3,2,2,3,3
177,0,0,1,1,0,0,2,0,0,2,2,2,0,3,1,3,0,3,1,0,1,1,3,1,3,2,3,0,1,0,2,2,3,0,0,2,0,0,0,0,0,3,3,0,1,0,3,0,2,0,3,2,0,0,2,0,3,1,3,2,0
178,0,2,3,3,2,1,1,1,2,3,2,2,2,2,3,2,1,0,0,0,0,2,0,3,1,1,3,2,1,0,2,2,3,2,0,2,3,0,3,0,3,3,0,1,3,0,3,2,3,2,2,2,0,3,1,0,2,3,2,3,1
179,0,1,1,0,3,1,0,0,0,2,2,0,3,3,1,1,0,2,1,0,2,0,3,3,3,3,2,2,1,0,2,2,3,2,0,2,0,3,3,3,3,2,0,2,3,0,1,0,0,0,3,1,3,3,2,0,0,3,2,3,3
180,0,0,1,3,3,1,0,2,3,2,2,0,2,2,0,0,0,1,0,0,1,3,2,0,0,2,0,3,2,0,2,2,3,2,2,0,0,0,3,0,0,1,0,2,0,3,1,0,3,0,2,0,0,3,2,0,2,0,0,2,1
181,0,2,1,1,3,1,2,2,0,1,3,3,2,2,0,0,0,1,2,3,1,1,2,2,2,3,3,0,1,0,2,2,3,2,0,2,0,2,1,2,2,0,2,2,2,1,0,2,1,3,1,0,2,2,2,2,2,0,3,3,2
182,0,3,1,0,2,1,3,1,1,3,1,1,0,2,3,2,2,1,1,3,2,2,2,1,3,2,1,0,0,0,2,2,3,0,0,2,1,0,1,1,1,1,1,3,2,1,1,0,1,1,1,1,2,2,1,1,2,1,1,3,3
183,0,1,3,1,2,1,2,3,1,2,1,0,3,3,3,2,2,1,1,2,1,1,3,1,1,1,3,0,1,1,2,2,3,2,0,2,3,3,1,3,1,3,1,1,0,2,2,0,2,1,1,1,3,2,2,2,3,0,1,3,3
184,0,1,3,2,0,3,1,1,0,2,0,0,2,2,0,2,1,3,1,0,1,1,0,3,3,2,2,1,3,1,2,2,3,2,0,2,3,2,2,1,1,3,1,1,3,1,1,1,1,0,2,2,0,1,1,1,1,3,3,3,3
185,0,1,1,3,3,3,1,3,1,1,3,0,1,1,1,0,1,3,2,2,2,2,1,3,2,0,2,2,1,0,2,2,3,2,0,2,3,2,0,1,1,0,3,1,1,1,1,0,1,1,1,3,1,0,2,0,2,2,1,1,3
186,0,3,2,3,2,1,3,2,0,1,0,2,1,0,2,1,3,1,0,3,3,2,1,3,2,2,2,2,0,0,2,2,3,2,0,2,2,0,2,1,3,0,0,2,2,0,0,1,3,3,1,1,3,2,2,1,1,0,2,1,1
187,0,0,1,1,0,3,1,1,0,2,0,0,3,2,0,1,0,3,1,0,3,2,3,3,0,3,3,2,1,0,2,2,3,0,1,1,0,1,1,3,0,1,1,3,2,2,1,1,1,3,1,3,2,2,1,3,1,1,3,3,1
188,0,2,0,1,1,2,2,1,2,2,2,0,0,1,2,2,0,0,2,2,1,3,2,1,1,3,3,1,0,0,2,2,3,0,0,2,2,1,0,3,2,2,2,1,0,3,3,2,2,1,1,0,0,1,0,1,0,1,1,1,1
189,0,3,3,3,1,1,0,3,3,3,0,0,3,1,1,0,3,3,1,2,0,3,1,3,1,0,1,1,0,0,2,2,3,2,0,2,3,1,0,2,3,0,0,0,1,0,0,1,3,0,3,0,3,3,2,3,3,3,3,1,3
190,0,3,2,1,3,3,2,2,2,1,3,3,1,0,2,2,2,1,3,2,1,1,3,2,2,1,3,2,1,0,2,2,3,2,1,2,3,1,1,2,2,2,2,0,2,2,3,3,3,3,1,3,1,1,0,3,0,0,0,1,3
191,0,0,1,0,3,2,1,1,2,3,2,2,0,0,2,1,1,2,2,2,2,1,1,3,1,0,1,0,2,0,2,2,3,2,0,2,1,0,2,2,2,0,1,3,2,1,1,0,1,3,2,2,3,3,3,3,2,3,1,1,3
192,0,1,2,2,2,0,2,0,3,1,3,3,1,0,0,2,2,0,1,2,1,2,2,0,2,0,2,2,0,1,2,2,3,2,0,2,1,1,1,0,2,1,1,3,1,2,2,2,2,1,2,1,1,1,1,2,1,2,1,2,2
193,0,3,3,1,0,2,0,0,2,1,3,2,3,3,1,3,2,2,0,3,3,3,1,3,3,0,1,0,2,3,2,2,3,2,0,2,3,2,2,0,3,2,0,3,1,0,1,1,0,1,1,0,2,3,1,1,3,2,1,1,3
194,0,1,3,2,1,1,3,3,1,2,0,2,2,2,1,1,2,2,0,0,1,3,2,3,2,0,2,0,1,2,1,2,3,0,0,2,2,1,1,1,1,0,1,3,3,3,2,2,2,3,1,1,1,0,3,0,3,3,3,2,1
195,0,3,2,2,1,0,2,0,1,2,2,2,2,3,2,3,1,1,3,2,1,0,1,0,1,1,1,0,1,0,2,2,3,2,0,1,1,0,2,2,1,3,3,1,0,3,2,3,1,1,1,0,2,3,1,1,1,0,2,0,3
196,0,2,3,2,3,2,1,1,1,1,0,0,0,2,2,2,2,0,2,3,2,3,1,1,0,3,2,2,1,0,2,2,3,0,0,2,2,1,3,3,1,1,1,1,3,2,2,1,3,3,1,0,2,2,0,3,3,1,1,0,0
197,0,0,2,0,0,1,3,2,2,0,2,2,0,0,1,1,3,2,0,3,1,2,1,2,2,3,2,1,3,2,2,2,3,2,2,2,3,0,1,1,0,1,3,1,3,1,1,1,1,3,2,3,1,1,2,0,1,1,2,1,2
198,0,1,0,2,3,2,0,0,1,2,0,1,2,2,0,2,2,1,3,2,3,0,3,1,1,1,1,1,2,0,2,2,3,0,0,1,0,2,3,2,1,1,3,2,0,2,2,1,2,1,2,2,2,0,2,2,0,2,2,1,2
199,0,0,3,2,2,3,2,2,1,3,2,2,0,2,0,3,2,0,2,2,0,2,0,1,1,3,0,3,2,0,2,2,3,0,2,2,2,2,2,3,1,1,1,1,0,2,0,2,3,1,3,1,1,1,3,2,0,3,2,0,3
200,0,0,0,2,1,0,1,0,1,1,0,1,2,2,0,3,1,3,0,2,0,3,2,1,1,0,2,3,0,0,0,2,3,2,0,2,3,3,1,0,0,0,3,0,3,1,1,1,0,1,3,3,1,3,2,0,3,3,3,2,1
201,0,0,1,0,2,0,2,2,1,3,2,0,0,1,0,2,1,0,2,1,0,2,1,3,3,0,3,3,2,0,3,2,3,2,0,2,2,2,1,1,3,3,0,0,2,0,2,2,2,3,2,1,3,2,2,3,3,2,2,3,2
202,0,3,1,2,0,2,0,1,3,2,2,1,1,0,2,0,3,2,1,3,1,2,3,2,2,0,0,3,3,3,2,2,3,0,3,2,0,0,2,1,3,2,1,3,1,0,3,3,0,1,1,3,1,3,3,3,3,2,3,1,3
203,0,3,3,3,2,0,0,0,2,0,3,3,1,3,2,1,1,2,0,2,2,1,1,3,1,0,0,0,2,0,2,2,3,3,0,2,0,2,0,0,2,0,1,3,0,3,2,3,0,2,2,2,2,0,2,1,3,0,2,2,3
204,0,2,3,2,1,0,1,0,3,1,0,0,0,1,3,2,1,1,1,1,3,2,1,3,0,0,2,1,0,0,0,2,3,0,0,0,2,2,0,2,3,3,2,3,2,2,2,2,3,3,0,1,0,2,0,2,2,2,2,3,2
205,0,3,1,3,0,0,3,3,3,2,2,0,1,1,2,0,1,3,0,2,2,1,0,0,0,3,1,0,2,0,2,2,3,2,0,2,0,3,1,1,3,0,0,2,2,2,0,3,3,0,2,2,0,1,0,0,2,2,0,2,0
206,0,1,1,0,3,1,3,0,1,0,2,2,1,3,1,1,0,1,1,3,3,2,2,2,1,3,2,1,0,0,2,2,3,2,0,2,0,2,2,1,3,2,0,3,1,3,1,2,1,3,1,3,2,2,1,1,1,3,1,0,1
207,0,0,1,3,3,3,2,1,3,2,2,1,0,2,0,1,1,3,2,0,2,1,1,0,1,3,3,0,1,1,3,2,3,0,0,2,2,2,1,3,2,2,2,2,2,1,0,3,3,3,3,3,3,1,3,3,3,1,3,3,0
208,0,2,3,2,2,0,2,1,0,2,1,3,2,0,1,1,1,0,2,2,0,2,3,3,1,3,2,3,2,0,2,2,3,0,0,2,2,1,3,2,2,2,1,3,1,1,3,2,0,2,2,1,1,0,1,1,3,1,2,2,2
209,0,3,2,3,3,0,1,1,3,1,0,1,1,3,3,1,2,2,0,2,0,1,0,0,2,0,3,1,0,0,2,2,3,2,1,1,3,1,0,1,0,2,1,1,1,1,3,1,0,2,2,1,1,1,0,1,1,1,1,1,0
210,0,1,0,0,0,3,3,2,3,2,2,0,1,2,3,2,0,3,3,1,1,1,3,3,3,1,3,1,0,2,2,2,3,2,0,2,2,0,1,1,3,2,2,0,2,1,1,3,0,2,0,1,0,1,1,1,1,3,2,2,2
211,0,0,3,1,2,3,2,2,0,2,0,3,2,1,0,2,1,3,2,0,2,2,1,0,2,1,0,1,0,0,2,2,3,2,2,2,2,0,1,3,2,3,0,1,2,3,2,2,0,1,2,2,1,1,3,1,1,1,1,3,1
212,0,2,1,1,2,3,2,2,3,3,3,3,3,3,3,2,1,3,3,1,0,1,1,0,1,1,1,3,2,0,2,2,3,2,1,2,3,1,1,3,2,2,2,2,0,1,0,0,2,1,0,0,0,0,2,2,1,3,1,1,3
213,0,1,3,3,2,1,1,1,1,0,1,1,2,1,0,1,1,0,1,0,1,2,2,1,1,1,0,2,1,0,2,2,3,2,0,1,3,1,1,1,2,0,2,2,2,3,3,2,2,2,2,0,3,2,0,2,3,2,0,2,2
214,0,3,1,3,2,2,2,0,2,0,2,2,1,1,0,1,0,3,2,0,2,3,3,1,3,2,2,1,1,3,2,2,3,0,3,2,3,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,3,2,1,1,2,3,2,0,0
215,0,1,1,0,3,1,3,0,1,0,2,2,1,3,1,1,0,1,1,3,3,2,2,2,1,3,2,1,0,0,2,2,3,2,0,2,0,2,2,1,3,2,0,3,1,3,1,2,1,3,1,3,2,2,1,1,1,3,1,0,1
216,0,0,1,3,3,3,2,1,3,2,2,1,0,2,0,1,1,3,2,0,2,1,1,0,1,3,3,0,1,1,3,2,3,0,0,2,2,2,1,3,2,2,2,2,2,1,0,3,3,3,3,3,3,1,3,3,3,1,3,3,0
217,0,2,3,2,2,0,2,1,0,2,1,3,2,0,1,1,1,0,2,2,0,2,3,3,1,3,2,3,2,0,2,2,3,0,0,2,2,1,3,2,2,2,1,3,1,1,3,2,0,2,2,1,1,0,1,1,3,1,2,2,2
218,0,3,2,3,3,0,1,1,3,1,0,1,1,3,3,1,2,2,0,2,0,1,0,0,2,0,3,1,0,0,2,2,3,2,1,1,3,1,0,1,0,2,1,1,1,1,3,1,0,2,2,1,1,1,0,1,1,1,1,1,0
219,0,1,0,0,0,3,3,2,3,2,2,0,1,2,3,2,0,3,3,1,1,1,3,3,3,1,3,1,0,2,2,2,3,2,0,2,2,0,1,1,3,2,2,0,2,1,1,3,0,2,0,1,0,1,1,1,1,3,2,2,2
220,0,0,3,1,2,3,2,2,0,2,0,3,2,1,0,2,1,3,2,0,2,2,1,0,2,1,0,1,0,0,2,2,3,2,2,2,2,0,1,3,2,3,2,3,2,3,2,2,0,1,2,2,1,1,3,1,1,1,1,3,1
